title,averageStar,quantity,tradeAmount,wishedCount,tradeAmount_num,category,log_quantity,log_wishedCount,log_tradeAmount,language,title_en,title_curto,pet_type
2024 Catnip Toys Funny Interactive Plush Teeth Grinding Cat Toy Kitten Chewing Toy Claws Thumb Bite Cat Mint Pets Accessories,4.5,689,500+ sold,226,500.0,Brinquedos,6.536691597591305,5.424950017481403,6.2166061010848646,en,2024 Catnip Toys Funny Interactive Plush Teeth Grinding Cat Toy Kitten Chewing Toy Claws Thumb Bite Cat Mint Pets Accessories,2024 Catnip Toys Funny,Gato
10pcs Pet Dog Cat Bow Ties Classic Polka Dots&Stripe Dog Grooming Collar Dog Ties Pet Supplies Bows,5.0,20,21 sold,18,21.0,Acessórios,3.044522437723423,2.9444389791664403,3.091042453358316,en,10pcs Pet Dog Cat Bow Ties Classic Polka Dots&Stripe Dog Grooming Collar Dog Ties Pet Supplies Bows,10pcs Pet Dog Cat,Cachorro
Dog Flying Discs Silicone Flying Saucer Floating Bite Resistant Dog Interactive Game Toy Pet Training Supplies,0.0,137,2 sold,2,2.0,Brinquedos,4.927253685157205,1.0986122886681098,1.0986122886681098,en,Dog Flying Discs Silicone Flying Saucer Floating Bite Resistant Dog Interactive Game Toy Pet Training Supplies,Dog Flying Discs Silicone,Cachorro
Dog Harness Pet Adjustable Reflective Saddle For Small Medium Dogs Cats No Pull Puppy Breathable Mesh Harnesses Pet Supplies,4.6,171,38 sold,36,38.0,Acessórios,5.147494476813453,3.610917912644224,3.6635616461296463,en,Dog Harness Pet Adjustable Reflective Saddle For Small Medium Dogs Cats No Pull Puppy Breathable Mesh Harnesses Pet Supplies,Dog Harness Pet Adjustable,Cachorro
Divertenti giocattoli per animali domestici cartone animato simpatico peluche resistente ai morsi giocattolo da masticare per animali domestici per gatti cani forniture interattive per animali domestici Partner per animali domestici,4.5,2438,1.000+ venduto,2156,1000.0,Brinquedos,7.79934339821592,7.676473646389156,6.90875477931522,it,Funny Pet Toys Cartoon Cute Plush Bite Resistant Pet Chew Toy for Cats Dogs Interactive Pet Supplies Pet Partner,Funny Pet Toys Cartoon,Cachorro
Home Pet Animal Care Protect Flea Comb For Cat Dog Pet Stainless Steel Comfort Flea Hair Comb Cat Dog Supplies Pet Products,4.4,1428,105 sold,24,105.0,Outros,7.264730177929867,3.218875824868201,4.663439094112067,en,Home Pet Animal Care Protect Flea Comb For Cat Dog Pet Stainless Steel Comfort Flea Hair Comb Cat Dog Supplies Pet Products,Home Pet Animal Care,Cachorro
"Pet Tooth Cleansing Finger Set for Cleaning Teeth: Dog Brushes, Cleanses Teeth, Eliminates Bad breath, Cat Mouth Cleansing Wipes",5.0,99,11 sold,7,11.0,Higiene,4.605170185988092,2.079441541679836,2.4849066497880004,en,"Pet Tooth Cleansing Finger Set for Cleaning Teeth: Dog Brushes, Cleanses Teeth, Eliminates Bad breath, Cat Mouth Cleansing Wipes",Pet Tooth Cleansing Finger,Cachorro
Pet Feeder Cat Toy Mouse Food Rolling Leakage Dispenser Bowl Playing Training Funny Toys for Cat Kitten Cats Toy Pet Supplies,4.6,66,101 sold,58,101.0,Brinquedos,4.204692619390966,4.07753744390572,4.624972813284271,en,Pet Feeder Cat Toy Mouse Food Rolling Leakage Dispenser Bowl Playing Training Funny Toys for Cat Kitten Cats Toy Pet Supplies,Pet Feeder Cat Toy,Gato
Cat Pets Toys Mouse Shape Balls Foldable Cat Kitten Play Tunnel Funny Cat Stick Mouse Supplies Simulation Mouse Cat Accessories,4.8,221,700+ sold,795,700.0,Brinquedos,5.402677381872279,6.679599185844383,6.55250788703459,en,Cat Pets Toys Mouse Shape Balls Foldable Cat Kitten Play Tunnel Funny Cat Stick Mouse Supplies Simulation Mouse Cat Accessories,Cat Pets Toys Mouse,Gato
Pet cat and dog silicone bath brush massage care soft bath brush can fill liquid bath ball brush pet accessories dog cat tool,4.7,2045,500+ sold,152,500.0,Brinquedos,7.6236419465115715,5.030437921392435,6.2166061010848646,en,Pet cat and dog silicone bath brush massage care soft bath brush can fill liquid bath ball brush pet accessories dog cat tool,Pet cat and dog,Cachorro
Interactive Cat Feather Toy Feather Teaser Stick Wand Pet Retractable Feather Bell Refill Replacement Catcher Product for Kitten,4.6,47,88 sold,13,88.0,Brinquedos,3.871201010907891,2.6390573296152584,4.48863636973214,en,Interactive Cat Feather Toy Feather Teaser Stick Wand Pet Retractable Feather Bell Refill Replacement Catcher Product for Kitten,Interactive Cat Feather Toy,Gato
Catnip Pets Toy Cats Supplies for Cute Cat Toys Puppy Kitten Teeth Grinding Cat Plush Thumb Pillow Protect Mouth Pet Accessories,4.7,25,201 sold,63,201.0,Brinquedos,3.258096538021482,4.158883083359672,5.308267697401205,en,Catnip Pets Toy Cats Supplies for Cute Cat Toys Puppy Kitten Teeth Grinding Cat Plush Thumb Pillow Protect Mouth Pet Accessories,Catnip Pets Toy Cats,Cachorro
Cat Toys Smart Interactive Ball Catnip Cat Training Toy Pet Playing Ball for Cats Kitten Kitty Pet Squeaky Toy Supplies Products,4.8,762,"2,000+ sold",2410,2000.0,Brinquedos,6.637258031284457,7.787796878181171,7.601402334583733,en,Cat Toys Smart Interactive Ball Catnip Cat Training Toy Pet Playing Ball for Cats Kitten Kitty Pet Squeaky Toy Supplies Products,Cat Toys Smart Interactive,Gato
Pet Cat Bowl Automatic Feeder Water Dispenser Dog Cat Food Bowl with Drinking Raised Stand Double Dish Bowls for Cats Dogs Pet,4.7,2959,193 sold,166,193.0,Alimentação,7.992944547318106,5.117993812416755,5.267858159063328,en,Pet Cat Bowl Automatic Feeder Water Dispenser Dog Cat Food Bowl with Drinking Raised Stand Double Dish Bowls for Cats Dogs Pet,Pet Cat Bowl Automatic,Cachorro
Pet Cat Toys Cute Funny Rainbow Strips Stick Cat Teaser Wand  Pet Toys for Cats Interactive Toys Cat Supplies Pet Products,0.0,7,15 sold,4,15.0,Brinquedos,2.079441541679836,1.6094379124341005,2.772588722239781,en,Pet Cat Toys Cute Funny Rainbow Strips Stick Cat Teaser Wand  Pet Toys for Cats Interactive Toys Cat Supplies Pet Products,Pet Cat Toys Cute,Gato
Rustle Sound Catnip Toy Cats Products for Pets Cat Toys for Kitten teeth cleaning cat mint Plush Thumb Pillow Pet Accessories,4.9,1101,448 sold,1170,448.0,Brinquedos,7.004881989712859,7.065613363597717,6.107022887742255,en,Rustle Sound Catnip Toy Cats Products for Pets Cat Toys for Kitten teeth cleaning cat mint Plush Thumb Pillow Pet Accessories,Rustle Sound Catnip Toy,Gato
Affordable Comfort Dog Cat PU Leather Collar Adjustable Pet Accessories for Small Dogs Puppy Mascotas Supplies Collier Chien,4.9,164,81 sold,118,81.0,Acessórios,5.10594547390058,4.77912349311153,4.406719247264253,en,Affordable Comfort Dog Cat PU Leather Collar Adjustable Pet Accessories for Small Dogs Puppy Mascotas Supplies Collier Chien,Affordable Comfort Dog Cat,Cachorro
3pcs Flea Remover Hook Tick Remover Tweezer Tick Pull Pet Cat Dog Accessaries Tick Tool Pet Mites Flea Extractor Pet Supplies,5.0,1363,26 sold,19,26.0,Outros,7.218176838403408,2.995732273553991,3.295836866004329,en,3pcs Flea Remover Hook Tick Remover Tweezer Tick Pull Pet Cat Dog Accessaries Tick Tool Pet Mites Flea Extractor Pet Supplies,3pcs Flea Remover Hook,Cachorro
Pet Puppy Dog Harnesses Leash Set Bee Animals Shape Dog Cat Harnesses Soft Adjustable Outdoor Walking Anti-lost Pet Supplies,4.8,158,86 sold,68,86.0,Acessórios,5.068904202220232,4.23410650459726,4.465908118654584,en,Pet Puppy Dog Harnesses Leash Set Bee Animals Shape Dog Cat Harnesses Soft Adjustable Outdoor Walking Anti-lost Pet Supplies,Pet Puppy Dog Harnesses,Cachorro
Reflective Pet Dog Car Seat Belt Puppy Dog Walking Travel Car Accessories Dog Leash Harness for Small Dogs Pet Car Supplies,5.0,44,120 sold,135,120.0,Acessórios,3.80666248977032,4.912654885736052,4.795790545596741,en,Reflective Pet Dog Car Seat Belt Puppy Dog Walking Travel Car Accessories Dog Leash Harness for Small Dogs Pet Car Supplies,Reflective Pet Dog Car,Cachorro
Pet Cat Toy Stick Feather Wand Toys Interactive Fish-shaped Telescopic Fishing Rod Cat Teaser Toy Supplies Random Color,4.3,1,198 sold,218,198.0,Brinquedos,0.6931471805599453,5.389071729816501,5.293304824724492,en,Pet Cat Toy Stick Feather Wand Toys Interactive Fish-shaped Telescopic Fishing Rod Cat Teaser Toy Supplies Random Color,Pet Cat Toy Stick,Gato
Dog Toys Pet Flying Disk Training Ring Puller Anti-Bite Floating Interactive Supplies Dog Toys Aggressive Chewing,4.4,44,140 sold,1284,140.0,Brinquedos,3.80666248977032,7.158513997329321,4.948759890378168,en,Dog Toys Pet Flying Disk Training Ring Puller Anti-Bite Floating Interactive Supplies Dog Toys Aggressive Chewing,Dog Toys Pet Flying,Cachorro
XS-3XL Warm Soft Pet Bed Mats Plush Pet Sleeping Mat for Dog Bed for Small Large Dogs Blanket Cat Bed  Warm Cat Mat Cushion,4.5,167,"1,000+ sold",782,1000.0,Brinquedos,5.123963979403259,6.663132695990803,6.90875477931522,en,XS-3XL Warm Soft Pet Bed Mats Plush Pet Sleeping Mat for Dog Bed for Small Large Dogs Blanket Cat Bed  Warm Cat Mat Cushion,XS-3XL Warm Soft Pet,Cachorro
Portable Double Cat Bowls Pet Water Food Feeder Food Container Drink Bowls for Small Animals Indoor Cats Puppy Kitten Supplies,4.7,40,53 sold,24,53.0,Alimentação,3.713572066704308,3.218875824868201,3.9889840465642745,en,Portable Double Cat Bowls Pet Water Food Feeder Food Container Drink Bowls for Small Animals Indoor Cats Puppy Kitten Supplies,Portable Double Cat Bowls,Cachorro
Pet Cat Litter Mat Waterproof Double Layer EVA Foldable Cat Litter Trapping Pet Carpet Bed Pads For Cats Pet Clean Supplies,3.0,297,15 sold,9,15.0,Conforto,5.697093486505405,2.302585092994046,2.772588722239781,en,Pet Cat Litter Mat Waterproof Double Layer EVA Foldable Cat Litter Trapping Pet Carpet Bed Pads For Cats Pet Clean Supplies,Pet Cat Litter Mat,Gato
Dog Toys Pet Flying Disk Training Ring Puller Anti-Bite Floating Interactive Supplies Dog Toys For Small Dog Chewing Toy 18CM,4.9,588,34 sold,28,34.0,Brinquedos,6.3784261836515865,3.367295829986474,3.555348061489413,en,Dog Toys Pet Flying Disk Training Ring Puller Anti-Bite Floating Interactive Supplies Dog Toys For Small Dog Chewing Toy 18CM,Dog Toys Pet Flying,Cachorro
Cat Bed House Removable Plush Mat Cats Four Seasons Cushion Basket Honey Jar Shape Machine Washable Pet Accessories,4.8,114,600+ sold,2597,600.0,Brinquedos,4.74493212836325,7.862497197230545,6.398594934535208,en,Cat Bed House Removable Plush Mat Cats Four Seasons Cushion Basket Honey Jar Shape Machine Washable Pet Accessories,Cat Bed House Removable,Gato
Fashion Pet Training Shoulder Bag Dog Snack Pocket Portable Pet Poop Pouch Outdoor Storage Supplies Large Capacity,4.9,10,41 sold,67,41.0,Alimentação,2.3978952727983707,4.219507705176107,3.737669618283368,en,Fashion Pet Training Shoulder Bag Dog Snack Pocket Portable Pet Poop Pouch Outdoor Storage Supplies Large Capacity,Fashion Pet Training Shoulder,Cachorro
Practical Pet Dog Poop Bag Dispenser Waste Garbage Holder Dispensers Poop Bags Set Dogs Trash Pets Clean Accessories,0.0,10549,6 sold,23,6.0,Higiene,9.263881138904212,3.1780538303479458,1.9459101490553128,en,Practical Pet Dog Poop Bag Dispenser Waste Garbage Holder Dispensers Poop Bags Set Dogs Trash Pets Clean Accessories,Practical Pet Dog Poop,Cachorro
Crazy Ball Interactive Cat Toy Self-moving Kitten Jumping Ball Toys Vibration Sensor Cats Game Toy Cat Accessories Pet Supplies,4.7,12,104 sold,392,104.0,Brinquedos,2.5649493574615367,5.973809611869261,4.653960350157523,en,Crazy Ball Interactive Cat Toy Self-moving Kitten Jumping Ball Toys Vibration Sensor Cats Game Toy Cat Accessories Pet Supplies,Crazy Ball Interactive Cat,Gato
Fashion Rubber Pet Bath Brush Environmental Protection Silicone Glove for Pet Massage Pet Grooming Glove Dogs Cats Pet  supplies,4.6,21936,167 sold,7270,167.0,Higiene,9.995929987925688,8.891649112650057,5.123963979403259,en,Fashion Rubber Pet Bath Brush Environmental Protection Silicone Glove for Pet Massage Pet Grooming Glove Dogs Cats Pet  supplies,Fashion Rubber Pet Bath,Cachorro
20PCS Dog Accessories Bulk Fashion Dog Bow Tie Lace Dog Supplies Small Dog Bowties Pet Products Dog Accessories For Small Dogs,4.9,43,267 sold,191,267.0,Outros,3.784189633918261,5.2574953720277815,5.5909869805108565,en,20PCS Dog Accessories Bulk Fashion Dog Bow Tie Lace Dog Supplies Small Dog Bowties Pet Products Dog Accessories For Small Dogs,20PCS Dog Accessories Bulk,Cachorro
Waste Bags Dispenser Flashlight Poop Connection Holder Pet Litter Box with Light Pet Leash Pendant Outdoor Equipment Dog,4.5,11,14 sold,6,14.0,Acessórios,2.4849066497880004,1.9459101490553128,2.70805020110221,en,Waste Bags Dispenser Flashlight Poop Connection Holder Pet Litter Box with Light Pet Leash Pendant Outdoor Equipment Dog,Waste Bags Dispenser Flashlight,Cachorro
Cat Dog Paw Print Ink Kit Pad Safe Non-toxic Easy DIY Clean Touch Inkless Pet Souvenir,0.0,3,7 sold,7,7.0,Higiene,1.3862943611198906,2.079441541679836,2.079441541679836,en,Cat Dog Paw Print Ink Kit Pad Safe Non-toxic Easy DIY Clean Touch Inkless Pet Souvenir,Cat Dog Paw Print,Cachorro
Fluffy Dog Bed Large Pet Products Dogs Beds Small Sofa Baskets Pets Kennel Mat Puppy Cats Supplies Basket Blanket Accessories,4.6,674,"1,000+ sold",3332,1000.0,Conforto,6.51471269087253,8.11162807830774,6.90875477931522,en,Fluffy Dog Bed Large Pet Products Dogs Beds Small Sofa Baskets Pets Kennel Mat Puppy Cats Supplies Basket Blanket Accessories,Fluffy Dog Bed Large,Cachorro
Plush Dog Toys Carrot Pulling Interactive Training Toys for Small Medium Dogs Cats Bite Resistant Puppy Chew Toy Pet supplies,4.2,229,"1,000+ sold",1304,1000.0,Brinquedos,5.438079308923196,7.173958319756794,6.90875477931522,en,Plush Dog Toys Carrot Pulling Interactive Training Toys for Small Medium Dogs Cats Bite Resistant Puppy Chew Toy Pet supplies,Plush Dog Toys Carrot,Cachorro
Dogs Accessories Pets Dog Toothbrush Puppy Supplies Teddy Tooth Brush Pet Products Teeth Grooming Equipment for Dogs Appliances,4.8,76,375 sold,363,375.0,Higiene,4.343805421853684,5.8971538676367405,5.929589143389895,en,Dogs Accessories Pets Dog Toothbrush Puppy Supplies Teddy Tooth Brush Pet Products Teeth Grooming Equipment for Dogs Appliances,Dogs Accessories Pets Dog,Cachorro
3Pcs/Set Dog Grooming Belly Strap D-rings Bathing Band Pet Supplies Adjustable Free Size Pet Traction Belt Collar Dog Harness,5.0,133,135 sold,58,135.0,Acessórios,4.897839799950911,4.07753744390572,4.912654885736052,en,3Pcs/Set Dog Grooming Belly Strap D-rings Bathing Band Pet Supplies Adjustable Free Size Pet Traction Belt Collar Dog Harness,3Pcs/Set Dog Grooming Belly,Cachorro
Pet Poop Bag Canvas Garbage Bags Dispenser Portable Dog Poop Waste Bag Holder Outdoor Puppy Cat Outdoor Pick Up Pets Supplies,4.7,262,221 sold,171,221.0,Outros,5.572154032177765,5.147494476813453,5.402677381872279,nl,Pet Poop Bag Canvas Garbage Bags Dispenser Portable Dog Poop Waste Bag Holder Outdoor Puppy Cat Outdoor Pick Up Pets Supplies,Pet Poop Bag Canvas,Cachorro
2024 New Catnip Ball Lickable Cat Grass Snack Catnip Ball Kitten Playing Chewing Cleaning Teeth Toy Cat pet supplies Scratchers,4.5,29978,29 sold,6,29.0,Brinquedos,10.3082524155299,1.9459101490553128,3.4011973816621555,en,2024 New Catnip Ball Lickable Cat Grass Snack Catnip Ball Kitten Playing Chewing Cleaning Teeth Toy Cat pet supplies Scratchers,2024 New Catnip Ball,Gato
Pet Nylon Leash Supplies Dog Leash Double Hook Traction Rope Running Belt Rope Adjustable Waist Imitation Stainless Steel Hook,4.9,261,113 sold,52,113.0,Acessórios,5.568344503761097,3.970291913552122,4.736198448394496,en,Pet Nylon Leash Supplies Dog Leash Double Hook Traction Rope Running Belt Rope Adjustable Waist Imitation Stainless Steel Hook,Pet Nylon Leash Supplies,Cachorro
Portable 2 in 1 Pet Dog Water Bottle Dispenser for Small Dogs Cats Walking Leakproof Feeder Containers Bowl Chihuahua Supplies,5.0,105,22 sold,25,22.0,Alimentação,4.663439094112067,3.258096538021482,3.1354942159291497,en,Portable 2 in 1 Pet Dog Water Bottle Dispenser for Small Dogs Cats Walking Leakproof Feeder Containers Bowl Chihuahua Supplies,Portable 2 in 1,Cachorro
Pet cat toy String tubing with feather spring elastic toy pet supplies,4.8,94,308 sold,110,308.0,Brinquedos,4.553876891600541,4.709530201312334,5.733341276897746,en,Pet cat toy String tubing with feather spring elastic toy pet supplies,Pet cat toy String,Gato
TOUA Choice Double Layer EVA Cat Litter Pad Bed Cats Large 75cm Waterproof Sand Basin Filter Kitten Dog Pet Products Accessories,4.7,251,"2,000+ sold",3980,2000.0,Conforto,5.529429087511423,8.289288323000317,7.601402334583733,en,TOUA Choice Double Layer EVA Cat Litter Pad Bed Cats Large 75cm Waterproof Sand Basin Filter Kitten Dog Pet Products Accessories,TOUA Choice Double Layer,Cachorro
Cat Litter Mat Waterproof Double Layer Pet Litter Box Mat Pet Toilet Cat Mat Nonslip Sand Cat Washable Mat Pet Clean Supplies,4.7,123,"1,000+ sold",3017,1000.0,Conforto,4.820281565605037,8.012349639327795,6.90875477931522,en,Cat Litter Mat Waterproof Double Layer Pet Litter Box Mat Pet Toilet Cat Mat Nonslip Sand Cat Washable Mat Pet Clean Supplies,Cat Litter Mat Waterproof,Gato
Fashion Pet Triangle Bandana Adjustable Cute Pattern Chihuahua Neckerchief Puppy Soft Cotton Scraf Dog Saliva Towel Pet Supplies,4.8,1875,43 sold,15,43.0,Outros,7.53689712956617,2.772588722239781,3.784189633918261,en,Fashion Pet Triangle Bandana Adjustable Cute Pattern Chihuahua Neckerchief Puppy Soft Cotton Scraf Dog Saliva Towel Pet Supplies,Fashion Pet Triangle Bandana,Cachorro
Lightweight Strong Dog Muzzle Basket Anti-Biting Anti-barking Mouth Cover Dog Adjustable Straps Mask Pet Training Supplies,4.5,13,61 sold,26,61.0,Outros,2.6390573296152584,3.295836866004329,4.127134385045092,en,Lightweight Strong Dog Muzzle Basket Anti-Biting Anti-barking Mouth Cover Dog Adjustable Straps Mask Pet Training Supplies,Lightweight Strong Dog Muzzle,Cachorro
3 In 1 Pet Dog Repeller Anti Barking Device Ultrasonic Dog Repeller Stop Bark Control Training Supplies With LED Flashlight Tool,4.3,46,176 sold,106,176.0,Outros,3.8501476017100575,4.672828834461906,5.176149732573829,en,3 In 1 Pet Dog Repeller Anti Barking Device Ultrasonic Dog Repeller Stop Bark Control Training Supplies With LED Flashlight Tool,3 In 1 Pet,Cachorro
6 Sticks Natural Cat Mint Sticks Cat Catnip Chews Toys Pet Molar Sticks Kittens Cleaning Teeth Bite-resistant Toys Pet Products,4.7,30,349 sold,114,349.0,Brinquedos,3.4339872044851463,4.74493212836325,5.857933154483459,en,6 Sticks Natural Cat Mint Sticks Cat Catnip Chews Toys Pet Molar Sticks Kittens Cleaning Teeth Bite-resistant Toys Pet Products,6 Sticks Natural Cat,Gato
Pet Collar and Leash Set for Small Medium Large Dog Walking Collars Bohemia Style Puppy Cat Collar Pet Supplies Buldog Chihuahua,4.8,121,298 sold,187,298.0,Acessórios,4.804021044733257,5.236441962829949,5.700443573390687,en,Pet Collar and Leash Set for Small Medium Large Dog Walking Collars Bohemia Style Puppy Cat Collar Pet Supplies Buldog Chihuahua,Pet Collar and Leash,Cachorro
Dog Plush Toys Pet Squeaky Animal Toy Dog Bite-Resistant Clean Teeth Chew Toy Pet Supplies Interactive Toys Lion Elephant Monkey,5.0,256,13 sold,3,13.0,Brinquedos,5.54907608489522,1.3862943611198906,2.6390573296152584,en,Dog Plush Toys Pet Squeaky Animal Toy Dog Bite-Resistant Clean Teeth Chew Toy Pet Supplies Interactive Toys Lion Elephant Monkey,Dog Plush Toys Pet,Cachorro
