title_en,title,title_curto,averageStar,quantity,tradeAmount,wishedCount,tradeAmount_num,category,pet_type
luxury dog bed square dog beds long plush dog mat beds for small medium large dogs supplies pet dog calming bed washable kennel,luxury dog bed square dog beds long plush dog mat beds for small medium large dogs supplies pet dog calming bed washable kennel,luxury dog bed square,4.7,65999,71 sold,249,71.0,Brinquedos,Cachorro
luxury dog collar rhinestone pet necklace pu leather adjustable cat dog collar small medium large dog pet accessories supplies,luxury dog collar rhinestone pet necklace pu leather adjustable cat dog collar small medium large dog pet accessories supplies,luxury dog collar rhinestone,4.6,38621,51 sold,668,51.0,Acessórios,Cachorro
luxury girl dot pattern design pet dogs chest harness dog leash small puppy supplies,luxury girl dot pattern design pet dogs chest harness dog leash small puppy supplies,luxury girl dot pattern,4.6,28,55 sold,265,55.0,Acessórios,Cachorro
macaron pet double bowl plastic kitten dog food drinking tray feeder cat feeding pet supplies accessories,macaron pet double bowl plastic kitten dog food drinking tray feeder cat feeding pet supplies accessories,macaron pet double bowl,4.6,400,124 sold,534,124.0,Alimentação,Cachorro
madden 3m 5m retractable dog leash durable nylon pet walking leash automatic extending dog lead rope for small medium pet,madden 3m 5m retractable dog leash durable nylon pet walking leash automatic extending dog lead rope for small medium pet,madden 3m 5m retractable,4.9,592,500+ sold,969,500.0,Acessórios,Cachorro
madden funny cat toys colorful yarn balls with bell sounding interactive chewing toy for kitten stuffed toy ball cat supplies,madden funny cat toys colorful yarn balls with bell sounding interactive chewing toy for kitten stuffed toy ball cat supplies,madden funny cat toys,5.0,8,126 sold,194,126.0,Brinquedos,Gato
madden self cleaning dog brush comb pet grooming hair remover combs brush floating hair pet grooming brush cat supplies,madden self cleaning dog brush comb pet grooming hair remover combs brush floating hair pet grooming brush cat supplies,madden self cleaning dog,5.0,165,30 sold,22,30.0,Higiene,Cachorro
"medium to large dog corner kennel, indoor beautiful puppy kennel tv station, side table and bedside table, walnut wood","medium to large dog corner kennel, indoor beautiful puppy kennel tv station, side table and bedside table, walnut wood",medium to large dog,0.0,2000,0 sold,0,0.0,Conforto,Cachorro
mesh litter spatula poop remover pet cleaning supplies large litter spatula tofu litter litter box cat poop,mesh litter spatula poop remover pet cleaning supplies large litter spatula tofu litter litter box cat poop,mesh litter spatula poop,0.0,9993,5 sold,0,5.0,Higiene,Gato
metal cat litter shovel with handle hole pet waste spoon cleaning tool kitten scooper cats litter tray sifter sand pets supplies,metal cat litter shovel with handle hole pet waste spoon cleaning tool kitten scooper cats litter tray sifter sand pets supplies,metal cat litter shovel,4.6,80,278 sold,213,278.0,Higiene,Gato
"mewoofun cat bed sofawooden, sturdy fluffy cat couch bed dog beds for cats and small dogs pet furniture elevated","mewoofun cat bed sofawooden, sturdy fluffy cat couch bed dog beds for cats and small dogs pet furniture elevated","mewoofun cat bed sofawooden,",4.9,543,55 sold,2681,55.0,Conforto,Cachorro
mini electric bug pet dog cat toy interactive cute ladybird beetle animal shape cat toys walking insect cat playing supplies,mini electric bug pet dog cat toy interactive cute ladybird beetle animal shape cat toys walking insect cat playing supplies,mini electric bug pet,4.6,624,"2,000+ sold",970,2000.0,Brinquedos,Cachorro
"monggo q handheld veterinary poct, portable pet hemoglobin analyzer for cats and dogs, h7","monggo q handheld veterinary poct, portable pet hemoglobin analyzer for cats and dogs, h7",monggo q handheld veterinary,0.0,150,0 sold,106,0.0,Outros,Cachorro
"monggoq canine parvo diagnostic, home health care test paper, safe supplies, pet accessories for dog, cpv-10, 10pcs","monggoq canine parvo diagnostic, home health care test paper, safe supplies, pet accessories for dog, cpv-10, 10pcs","monggoq canine parvo diagnostic,",0.0,67,4 sold,143,4.0,Outros,Cachorro
multi color durable china pet supplies cleaning tool plastic shovel cat litter scoop holder,multi color durable china pet supplies cleaning tool plastic shovel cat litter scoop holder,multi color durable china,4.8,3980,23 sold,15,23.0,Higiene,Gato
multicolor answering buttons pets supplies noise makers dog recordable answering accessories funny round interactive tool,multicolor answering buttons pets supplies noise makers dog recordable answering accessories funny round interactive tool,multicolor answering buttons pets,5.0,17,10 sold,2,10.0,Brinquedos,Cachorro
multifuctional pet food can spoon set pet can opener dry wet food spoon cat supplies pet spoon feeding stirring spoon,multifuctional pet food can spoon set pet can opener dry wet food spoon cat supplies pet spoon feeding stirring spoon,multifuctional pet food can,0.0,23,5 sold,13,5.0,Alimentação,Gato
multifunction pet canned spoon jar opener puppy feeding mixing wet dry scoop cat dog accessories feeder shovel pets tableware,multifunction pet canned spoon jar opener puppy feeding mixing wet dry scoop cat dog accessories feeder shovel pets tableware,multifunction pet canned spoon,4.9,267,192 sold,373,192.0,Alimentação,Cachorro
multifunction pet slow feeder bowls dog licking mat with suction cups for anxiety relief dog cat water drinking eating food,multifunction pet slow feeder bowls dog licking mat with suction cups for anxiety relief dog cat water drinking eating food,multifunction pet slow feeder,4.8,44,224 sold,765,224.0,Alimentação,Cachorro
multifunctional candy colored plastic dog bowl cat bowl feeding water puppy feeder pet feeding supplies cute and easy to carry,multifunctional candy colored plastic dog bowl cat bowl feeding water puppy feeder pet feeding supplies cute and easy to carry,multifunctional candy colored plastic,5.0,299,15 sold,13,15.0,Alimentação,Cachorro
multifunctional cat steamy brush 2024 new 3 in 1 electric cleaning steam dog brush for spray massage pet hair removal combs,multifunctional cat steamy brush 2024 new 3 in 1 electric cleaning steam dog brush for spray massage pet hair removal combs,multifunctional cat steamy brush,5.0,52,12 sold,41,12.0,Higiene,Cachorro
multifunctional pet hair remover clothes hair remov brush reusabl cat dog hair lint rollers brush remov tools,multifunctional pet hair remover clothes hair remov brush reusabl cat dog hair lint rollers brush remov tools,multifunctional pet hair remover,0.0,19998,0 sold0 sold,2,0.0,Acessórios,Cachorro
mushroom type pet cat bowl 1.8l automatic feeder dog cat food bowl drinking water bottle kitten bowls feeding bowl for dogs,mushroom type pet cat bowl 1.8l automatic feeder dog cat food bowl drinking water bottle kitten bowls feeding bowl for dogs,mushroom type pet cat,0.0,4323,2 sold,6,2.0,Alimentação,Cachorro
mutli-function portable pet cat dog food shovel scoop feeding spoon with sealing bag clip pet feeders pet puppy kitten supplies,mutli-function portable pet cat dog food shovel scoop feeding spoon with sealing bag clip pet feeders pet puppy kitten supplies,mutli-function portable pet cat,4.9,4952,401 sold,349,401.0,Alimentação,Cachorro
natural catnip ball cat rotatable wall stick-on ball toys lickable snacks healthy teeth cleaning kitten chew toys pet supplies,natural catnip ball cat rotatable wall stick-on ball toys lickable snacks healthy teeth cleaning kitten chew toys pet supplies,natural catnip ball cat,0.0,100,16 sold,3,16.0,Brinquedos,Gato
natural catnip cat rotatable catnip wall ball toys licking snacks healthy teeth cleaning catnip toy pet supplies random color,natural catnip cat rotatable catnip wall ball toys licking snacks healthy teeth cleaning catnip toy pet supplies random color,natural catnip cat rotatable,4.5,2,26 sold,9,26.0,Brinquedos,Gato
natural catnip cat wall stick-on ball toy treats healthy natural removes hair balls to promote digestion cat grass snack pet,natural catnip cat wall stick-on ball toy treats healthy natural removes hair balls to promote digestion cat grass snack pet,natural catnip cat wall,4.5,155,25 sold,2276,25.0,Brinquedos,Gato
natural rubber pet dog toys dog chew toys tooth cleaning treat ball extra-tough interactive elasticity ball5cm for pet products,natural rubber pet dog toys dog chew toys tooth cleaning treat ball extra-tough interactive elasticity ball5cm for pet products,natural rubber pet dog,2.15,1043,"117 sold3,000+ sold",1309,3117.0,Brinquedos,Cachorro
natural safety edible pet catnip toys for cat mint ball healthy cleaning teeth stick molar cat nip lollipop catmint supplies,natural safety edible pet catnip toys for cat mint ball healthy cleaning teeth stick molar cat nip lollipop catmint supplies,natural safety edible pet,4.2,93,20 sold,22,20.0,Brinquedos,Gato
new 2-in-1 cat bowl water dispenser automatic water storage pet dog cat food bowl food container with waterer pet waterer feeder,new 2-in-1 cat bowl water dispenser automatic water storage pet dog cat food bowl food container with waterer pet waterer feeder,new 2-in-1 cat bowl,4.8,129,"1,000+ sold",5497,1000.0,Alimentação,Cachorro
new 30ml pet dog spray inducer dog toilet training puppy positioning defecation pet potty training spray dog trainings supplies,new 30ml pet dog spray inducer dog toilet training puppy positioning defecation pet potty training spray dog trainings supplies,new 30ml pet dog,4.0,21,31 sold,88,31.0,Outros,Cachorro
new 38/70cm pet anti flea ticks anti-parasitic dog collar 8 month protection retractable collars for puppy cat big dogs supplies,new 38/70cm pet anti flea ticks anti-parasitic dog collar 8 month protection retractable collars for puppy cat big dogs supplies,new 38/70cm pet anti,4.7,268196,"1,000+ sold",208,1000.0,Acessórios,Cachorro
new 38/70cm pet anti flea ticks antiparasitic cats collar dog protection retractable collars for puppy cat large dogs accessorie,new 38/70cm pet anti flea ticks antiparasitic cats collar dog protection retractable collars for puppy cat large dogs accessorie,new 38/70cm pet anti,4.6,1054,700+ sold,551,700.0,Acessórios,Cachorro
new 40cm pet toy dog plush toys interactive bite grinding teeth clean teeth bite resistant vocal animals pet supplies,new 40cm pet toy dog plush toys interactive bite grinding teeth clean teeth bite resistant vocal animals pet supplies,new 40cm pet toy,5.0,2995,5 sold,11,5.0,Brinquedos,Cachorro
new animal shape sisal plush doll with feather containing sound paper bite resistant interactive play pet supplies,new animal shape sisal plush doll with feather containing sound paper bite resistant interactive play pet supplies,new animal shape sisal,4.7,50,133 sold,49,133.0,Brinquedos,Outros
new arrival pet bath brush cleaning massage shower gloves for dogs and cats pet bathing and grooming supplies,new arrival pet bath brush cleaning massage shower gloves for dogs and cats pet bathing and grooming supplies,new arrival pet bath,5.0,5000,44 sold,56,44.0,Higiene,Cachorro
new cat tunnel bag 3 layers rattle paper pet kitten tunnel small pets drill bucket foldable interactive cat toys with plush ball,new cat tunnel bag 3 layers rattle paper pet kitten tunnel small pets drill bucket foldable interactive cat toys with plush ball,new cat tunnel bag,4.6,180,156 sold,80,156.0,Brinquedos,Gato
new catnip toys for cats 360 degree teeth cleaning accessories pet toy interactive games rubber toothbursh chew pet cat supplies,new catnip toys for cats 360 degree teeth cleaning accessories pet toy interactive games rubber toothbursh chew pet cat supplies,new catnip toys for,4.7,59,386 sold,483,386.0,Brinquedos,Gato
